date,max_temp,min_temp,igmin,min_grass,rain,pressure_cbl,wind_speed,max_10minute_wind,dir_10minute_wind,max_gust,sun,dos,global_radiation,soil,potential_evap,evap,smd_wd,smd_md,smd_pd,Latitude,Longitude,Station Name,year,month,day,temp_range,smd_combined,wind_category,extreme_rain,heatwave,high_wind,extreme_weather,extreme_weather_combination,sun_category,season
2020-03-25,0.32,-0.93,1,-0.85,0.0,1011.3,-1.39,-0.88,-0.04,-0.81,10.2,-0.02,1513,8.57,1.6,0.1,5.75,5.75,3.7,53.43,-6.24,Dublin Airport,2020,3,25,12.9,5.07,S,0,1,1,0,0-1-1,Extremely High,Spring
2020-03-26,-0.3,-1.49,1,-1.39,0.0,1014.8,-0.58,-0.72,-1.79,-0.91,7.9,-0.02,1450,8.93,1.2,-0.1,5.75,5.75,5.0,53.43,-6.24,Dublin Airport,2020,3,26,12.4,5.5,NE,0,1,1,0,0-1-1,Extremely High,Spring
2020-03-27,-0.7,-0.57,1,-0.89,0.0,1018.7,-0.02,-0.57,-1.91,-0.6,0.9,-0.02,636,7.52,0.9,-0.51,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,2020,3,27,6.3,5.75,NE,0,1,1,0,0-1-1,Moderate,Spring
2020-03-28,-0.83,-0.54,0,0.12,0.0,1027.1,1.3,0.96,-1.68,0.74,5.5,-0.02,1303,7.88,1.9,0.58,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,2020,3,28,5.6,5.75,NE,0,1,1,0,0-1-1,Extremely High,Spring
2020-03-29,-1.46,-1.72,0,-0.44,0.0,1035.2,0.81,0.65,-1.68,0.43,4.0,-0.02,993,6.12,1.5,0.17,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,2020,3,29,7.7,5.75,NE,0,1,1,0,0-1-1,Extremely High,Spring
2020-03-30,-0.99,-1.51,1,-1.83,0.0,1031.1,-0.2,-0.42,-2.26,-0.5,2.2,-0.02,584,5.1,1.1,-0.38,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,2020,3,30,9.1,5.75,N,0,1,1,0,0-1-1,Very High,Spring
2020-03-31,-0.62,-0.81,1,-0.89,0.0,1024.1,-0.7,-1.18,-2.26,-1.01,1.8,-0.02,1000,7.08,1.4,-0.1,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,2020,3,31,7.8,5.75,N,0,1,1,0,0-1-1,High,Spring
2020-04-01,-0.46,-0.41,0,-0.1,0.0,1016.1,-0.07,-0.42,1.24,-0.6,1.6,-0.02,918,7.65,1.7,0.17,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,2020,4,1,6.8,5.75,NW,0,1,1,0,0-1-1,High,Spring
2020-04-02,-0.15,-0.48,0,0.25,1.6,1007.9,0.87,0.96,0.89,0.64,1.9,-0.02,929,8.22,1.4,0.03,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,2020,4,2,8.6,5.75,W,0,1,1,0,0-1-1,High,Spring
2020-04-03,-0.3,-0.32,0,-0.48,0.6,1006.0,-0.72,-0.57,0.89,-0.71,4.5,-0.02,1301,8.2,1.6,0.17,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,2020,4,3,7.2,5.75,W,0,1,1,0,0-1-1,Extremely High,Spring
2020-04-04,-0.32,0.11,0,-0.14,0.0,1003.4,-0.18,-0.26,-0.63,-0.09,1.4,-0.02,828,8.55,1.8,0.17,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,2020,4,4,5.2,5.75,SE,0,1,1,0,0-1-1,High,Spring
2020-04-05,0.21,0.31,0,0.44,0.6,993.8,1.25,1.11,-0.39,1.25,0.2,-0.02,706,8.75,1.6,0.17,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,2020,4,5,6.9,5.75,S,0,1,1,0,0-1-1,Moderate,Spring
2020-04-06,0.05,-0.05,0,0.08,0.0,1002.4,-0.2,0.04,0.07,0.64,9.8,-0.02,1750,9.98,2.4,0.92,5.75,5.75,5.75,53.43,-6.24,Dublin Airport,2020,4,6,7.7,5.75,SW,0,1,1,0,0-1-1,Extremely High,Spring
